city,district,name,score,comment_number,month_sales_clean,avg_price_rmb,category1,delivery_time_clean,delivery_type_1,in_time_delivery_percent,min_price_rmb,shipping_fee_clean,lat,lng,Day_Time,Night_Time,Mid_Night_Time,recommend_Bin,district population in (10 thousands),population density (people/square kilometer),Rent,Female,Male,18 and below,19-24,25-34,35-44,45-54,55 and above,50 yuan and below,50-100 yuan,100-300 yuan,300 yuan,Shopping,Catering Service,Car Service,Leisure,Other,Medicare,Education,Beauty
Beijing,Fengtai District,Ling Shuo's Family · Wushan Roast Fish (Puhuangyu Store),4.7,931,593,71,Foods,60, MeituanRun ,3,10,0,39.860234,116.420964,1,1,0,1,201.9,6602,259.5,0.499,0.501,0.098,0.125,0.226,0.196,0.167,0.188,0.12,0.759,0.116,0.005,0.246,0.363,0.048,0.077,0.09,0.176,0,0
Beijing,Haidian District,BLAQ COFFEE (Zhongguancun Store),4.8,431,1212,30,Foods,32,MeituanFlash,95,20,0,39.9808,116.33106,1,1,0,1,313.2,7271,398,0.505,0.495,0.1,0.125,0.216,0.21,0.162,0.187,0.106,0.728,0.156,0.009,0.233,0.383,0.04,0.068,0.077,0.199,0,0
Beijing,Chaoyang District,Hong Kong Island Story · Hong Kong Barbecued Rice (Beijing Ciyun Temple Bridge Store),4.8,3387,2969,25,Foods,41,MeituanFlash,54,15,0,39.914809,116.494348,1,1,0,0,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Shijingshan District,Luofenghui Liuzhou snail powder,4.7,1318,1449,22,Foods,36,MeituanFlash,92,20,0,39.926598,116.179331,1,1,0,0,56.8,6736,212.8,0.504,0.496,0.102,0.125,0.226,0.195,0.163,0.19,0.093,0.781,0.122,0.004,0.261,0.381,0.027,0.071,0.066,0.194,0,0
Beijing,Chaoyang District,Weihai Yintan Seafood • Home-cooked Food (Jinsong Store),4.6,224,323,70,Foods,53, MeituanRun ,80,20,4,39.882003,116.465669,1,1,0,1,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Shijingshan District,Sauerkraut small fish (grilled fish),3.3,1681,994,22,Foods,35,MeituanFlash,56,0,0,39.926345,116.179237,1,1,0,0,56.8,6736,212.8,0.504,0.496,0.102,0.125,0.226,0.195,0.163,0.19,0.093,0.781,0.122,0.004,0.261,0.381,0.027,0.071,0.066,0.194,0,0
Beijing,Shijingshan District,Zhisheng Palace Pastry (Shijingshan Store),4.7,463,886,38,DessertDrink,52,MeituanFlash,69,25,0,39.91111,116.19243,1,1,0,1,56.8,6736,212.8,0.504,0.496,0.102,0.125,0.226,0.195,0.163,0.19,0.093,0.781,0.122,0.004,0.261,0.381,0.027,0.071,0.066,0.194,0,0
Beijing,Fengtai District,Han Ji Taihe Banmian (No. A09 stall can taste food city store),4.8,1175,2238,16,Foods,33,MeituanFlash,86,15,0,39.82143,116.292161,1,1,0,0,201.9,6602,259.5,0.499,0.501,0.098,0.125,0.226,0.196,0.167,0.188,0.12,0.759,0.116,0.005,0.246,0.363,0.048,0.077,0.09,0.176,0,0
Beijing,Shijingshan District,Su Yu Healthy Light Food Salad (Shijingshan Store),4.8,3134,4329,22,Foods,36,MeituanFlash,76,20,0,39.902732,116.246894,1,1,0,0,56.8,6736,212.8,0.504,0.496,0.102,0.125,0.226,0.195,0.163,0.19,0.093,0.781,0.122,0.004,0.261,0.381,0.027,0.071,0.066,0.194,0,0
Beijing,Fengtai District,Warm Yan · Girl Aunt Companion (Muxiyuan Store),4.6,514,1179,37,Foods,59, MeituanRun ,24,30,3,39.850676,116.423851,1,1,0,0,201.9,6602,259.5,0.499,0.501,0.098,0.125,0.226,0.196,0.167,0.188,0.12,0.759,0.116,0.005,0.246,0.363,0.048,0.077,0.09,0.176,0,0
Beijing,Chaoyang District,Wangjing Xiaolao (Olympic Sports Store),4.6,1847,2251,26,Foods,40, MeituanRun ,71,20,0,39.98331,116.409246,1,1,1,0,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Chaoyang District,A crab crab cooks rice (the eighth stall-Sihai Hyatt Food City Store),4.7,528,1541,25,Foods,31,MeituanFlash,82,20,0,40.005964,116.407208,1,1,0,0,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Chaoyang District,Malatang Restaurant (Wheat Shop),4.5,423,741,19,Foods,37,MeituanFlash,73,20,0,39.946502,116.470726,1,1,0,1,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Xicheng District,Yu Nai and Tea (Xisi Store),4.8,3171,4441,12,DessertDrink,30,MeituanFlash,91,15,2,39.927775,116.372972,0,1,1,0,110.6,21888,263.1,0.505,0.495,0.101,0.12,0.226,0.201,0.161,0.192,0.098,0.682,0.213,0.007,0.245,0.392,0.034,0.065,0.061,0.203,0,0
Beijing,Chaoyang District,Li Ji Authentic Anhui Beef Noodles (Jinsong Store),4.6,1415,3277,20,Foods,41,MeituanFlash,73,20,0,39.885555,116.462112,1,1,0,0,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Haidian District,Yang Mingyu Braised Chicken and Rice (Nongda Store),4.7,4349,5259,23,Foods,40,MeituanFlash,90,0,0,40.001895,116.36029,1,1,0,0,313.2,7271,398,0.505,0.495,0.1,0.125,0.216,0.21,0.162,0.187,0.106,0.728,0.156,0.009,0.233,0.383,0.04,0.068,0.077,0.199,0,0
Beijing,Fangshan District,Moonbird Sushi House,4.8,1162,1161,26,Foods,46, MeituanRun ,29,20,0,39.722186,116.168382,1,1,0,0,131.3,660,146.8,0.505,0.495,0.098,0.132,0.224,0.196,0.169,0.181,0.158,0.683,0.151,0.008,0.222,0.416,0.045,0.073,0.075,0.169,0,0
Beijing,Tongzhou District,CoCo Tea Martha (Tongzhou Store),4.8,2367,5544,13,DessertDrink,40,MeituanFlash,93,15,0,39.923345,116.639925,1,1,0,0,184,2030,234.2,0.504,0.496,0.104,0.122,0.221,0.197,0.165,0.192,0.153,0.727,0.117,0.003,0.247,0.336,0.05,0.071,0.099,0.197,0,0
Beijing,Fangshan District,COCO JOANNA Tea Drink (Liangxiang Store),4.9,1665,2923,12,DessertDrink,40,MeituanFlash,93,0,0,39.731973,116.136377,1,1,0,0,131.3,660,146.8,0.505,0.495,0.098,0.132,0.224,0.196,0.169,0.181,0.158,0.683,0.151,0.008,0.222,0.416,0.045,0.073,0.075,0.169,0,0
Beijing,Chaoyang District,Hunan fluttering Hunan rice noodles (camel house camp),4.9,1513,1736,22,Foods,35,MeituanFlash,75,20,0,39.963348,116.502863,1,1,0,0,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Chaoyang District,Pancake Brother (No. 2 West Chef Bawang Gourmet City Store),4.7,904,1857,17,Foods,37,MeituanFlash,75,20,1,40.054495,116.411782,1,1,0,0,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Fangshan District,Childhood Skewers • Barbecue (Changyang Store),4.8,1609,2987,30,Foods,41, MeituanRun ,80,38,0,39.765892,116.212074,1,1,1,1,131.3,660,146.8,0.505,0.495,0.098,0.132,0.224,0.196,0.169,0.181,0.158,0.683,0.151,0.008,0.222,0.416,0.045,0.073,0.075,0.169,0,0
Beijing,Chaoyang District,Porridge Fresh (Airport Store),4.8,2087,4105,17,Foods,31,MeituanFlash,78,0,0,40.04757,116.594876,1,1,1,1,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Changping District,Daughter-in-law's shop durian lasagna cake,4.5,760,649,43,SweetCake,52, MeituanRun ,30,30,0,40.084663,116.350021,1,1,0,1,226.9,1689,204.2,0.505,0.495,0.106,0.121,0.221,0.195,0.162,0.195,0.116,0.733,0.133,0.018,0.222,0.415,0.045,0.073,0.075,0.17,0,0
Beijing,Shunyi District,Sweetheart Mill Flower Art Cake,5,98,70,114,SweetCake,70, MeituanRun ,0,0,0,40.102481,116.557333,1,1,0,0,132.4,1298,128.8,0.497,0.503,0.104,0.123,0.226,0.196,0.165,0.185,0.116,0.696,0.185,0.002,0.257,0.369,0.032,0.064,0.071,0.207,0,0
Beijing,Fangshan District,"Ziman (birthday cake, afternoon tea, dessert)",5,236,263,109,SweetCake,50, MeituanRun ,14,68,5,39.752959,116.212868,1,1,0,1,131.3,660,146.8,0.505,0.495,0.098,0.132,0.224,0.196,0.169,0.181,0.158,0.683,0.151,0.008,0.222,0.416,0.045,0.073,0.075,0.169,0,0
Beijing,Fengtai District,Fresh grain burrito king fried string,4.6,1631,3083,20,Foods,41,MeituanFlash,66,20,0,39.854052,116.381549,1,1,0,0,201.9,6602,259.5,0.499,0.501,0.098,0.125,0.226,0.196,0.167,0.188,0.12,0.759,0.116,0.005,0.246,0.363,0.048,0.077,0.09,0.176,0,0
Beijing,Chaoyang District,Hit character seafood hairy crab,4.3,589,562,76,Foods,56, MeituanRun ,4,0,0,39.900044,116.492285,1,1,1,1,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Xicheng District,Zhang Liang Malatang (Fuchengmen Store),4.6,2691,3725,18,Foods,41,MeituanFlash,68,20,0,39.922319,116.354083,1,1,0,1,110.6,21888,263.1,0.505,0.495,0.101,0.12,0.226,0.201,0.161,0.192,0.098,0.682,0.213,0.007,0.245,0.392,0.034,0.065,0.061,0.203,0,0
Beijing,Daxing District,Jingchuan Boiling Temptation (No. B04-Kewei Food City Store),4.7,482,1074,22,Foods,52,MeituanFlash,55,20,0,39.786251,116.324577,1,1,0,0,199.4,1924,183.5,0.498,0.502,0.102,0.125,0.224,0.196,0.169,0.186,0.13,0.732,0.131,0.007,0.256,0.357,0.06,0.08,0.103,0.144,0,0
Beijing,Fengtai District,Old Huainan Beef Soup (No. 13 stall Kewei 12 District Food City Store),4.8,1849,1559,21,Foods,32,MeituanFlash,86,20,0,39.820509,116.285708,1,1,0,0,201.9,6602,259.5,0.499,0.501,0.098,0.125,0.226,0.196,0.167,0.188,0.12,0.759,0.116,0.005,0.246,0.363,0.048,0.077,0.09,0.176,0,0
Beijing,Shunyi District,37°C I fried chicken (Korean fried chicken),4.5,569,856,20,Foods,42,MeituanFlash,54,20,0,40.136678,116.638486,1,1,0,0,132.4,1298,128.8,0.497,0.503,0.104,0.123,0.226,0.196,0.165,0.185,0.116,0.696,0.185,0.002,0.257,0.369,0.032,0.064,0.071,0.207,0,0
Beijing,Fengtai District,Pirate Shrimp Rice · Quality Meal (West Bureau Store),4.9,2414,4235,32,Foods,45,MeituanFlash,81,20,0,39.854662,116.312435,1,1,0,1,201.9,6602,259.5,0.499,0.501,0.098,0.125,0.226,0.196,0.167,0.188,0.12,0.759,0.116,0.005,0.246,0.363,0.048,0.077,0.09,0.176,0,0
Beijing,Xicheng District,Gongcha (Xuanwu Store),4.9,861,800,12,DessertDrink,40,MeituanFlash,93,15,0,39.896797,116.374036,1,1,0,0,110.6,21888,263.1,0.505,0.495,0.101,0.12,0.226,0.201,0.161,0.192,0.098,0.682,0.213,0.007,0.245,0.392,0.034,0.065,0.061,0.203,0,0
Beijing,Fengtai District,Xiaogu Sister Spicy Mix ● Spicy Hot (Headquarters Base Store),4.9,9008,8420,23,Foods,40,MeituanFlash,68,15,0,39.823906,116.291838,1,1,0,1,201.9,6602,259.5,0.499,0.501,0.098,0.125,0.226,0.196,0.167,0.188,0.12,0.759,0.116,0.005,0.246,0.363,0.048,0.077,0.09,0.176,0,0
Beijing,Haidian District,Yang Mingyu Braised Chicken and Rice (1st Class-Beijing Haowilai Food City Store),4.6,2600,3855,23,Foods,41,MeituanFlash,67,20,0,39.910908,116.294611,1,1,0,1,313.2,7271,398,0.505,0.495,0.1,0.125,0.216,0.21,0.162,0.187,0.106,0.728,0.156,0.009,0.233,0.383,0.04,0.068,0.077,0.199,0,0
Beijing,Chaoyang District,Non-noisy light food rolls ● Fitness meals (Changying Store),4.9,4297,6290,24,Foods,48,MeituanFlash,52,0,0,39.925017,116.597737,1,1,0,1,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Chaoyang District,Fapai 1855 (Wuyuanqiao Store),5,7,5,122,SweetCake,44, MeituanRun ,0,30,7,39.997373,116.513695,1,1,0,0,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Daxing District,Gold hand spoon northeast family,4.2,2290,4911,23,Foods,47,MeituanFlash,46,20,0,39.786721,116.324278,1,1,0,1,199.4,1924,183.5,0.498,0.502,0.102,0.125,0.224,0.196,0.169,0.186,0.13,0.732,0.131,0.007,0.256,0.357,0.06,0.08,0.103,0.144,0,0
Beijing,Chaoyang District,Spicy and Spicy Fragrant Pot (Chaoyang Store),4.6,2272,3000,19,Foods,44,MeituanFlash,75,15,0,39.922162,116.442399,1,1,0,0,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Chaoyang District,A crab and crab pot rice (Gaobeidian shop),4.5,1295,2669,26,Foods,40,MeituanFlash,80,20,0,39.903466,116.514875,1,1,0,0,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Fangshan District,Gan Cha Du (Ole Store),5,25,13,17,Foods,42,MeituanFlash,0,20,0,39.76424,116.18633,1,1,0,0,131.3,660,146.8,0.505,0.495,0.098,0.132,0.224,0.196,0.169,0.181,0.158,0.683,0.151,0.008,0.222,0.416,0.045,0.073,0.075,0.169,0,0
Beijing,Xicheng District,Korean kimchi pork belly rice (Xinjiekou store),4.8,140,500,21,Foods,36,MeituanFlash,87,20,0,39.93828,116.37225,1,1,0,0,110.6,21888,263.1,0.505,0.495,0.101,0.12,0.226,0.201,0.161,0.192,0.098,0.682,0.213,0.007,0.245,0.392,0.034,0.065,0.061,0.203,0,0
Beijing,Dongcheng District,Old Mrs. Wang Xiaoxu (Hahajing Beixinqiao Store),4.6,152,300,37,Foods,39, MeituanRun ,93,43,5,39.940896,116.41829,1,1,1,1,70.9,16937,362.8,0.506,0.494,0.102,0.119,2.206,0.198,0.162,0.194,0.099,0.68,0.214,0.008,0.256,0.375,0.035,0.067,0.074,0.193,0,0
Beijing,Dongcheng District,Chengdu You Jiumei Mao Xuewang (No. 4 Food and Flavor Square Food City Store),4.5,118,500,27,Foods,38,MeituanFlash,59,20,0,39.94866,116.42082,1,1,0,0,70.9,16937,362.8,0.506,0.494,0.102,0.119,2.206,0.198,0.162,0.194,0.099,0.68,0.214,0.008,0.256,0.375,0.035,0.067,0.074,0.193,0,0
Beijing,Dongcheng District,NBS nobeth net red birthday cake,5,15,29,103,SweetCake,74, MeituanRun ,0,39,0,39.89419,116.44642,1,1,0,0,70.9,16937,362.8,0.506,0.494,0.102,0.119,2.206,0.198,0.162,0.194,0.099,0.68,0.214,0.008,0.256,0.375,0.035,0.067,0.074,0.193,0,0
Beijing,Dongcheng District,Niu Tea • Bird's Nest Milk Tea • Fresh Fruit Tea (Wangfujing Zhonghuan Store),5,92,100,47,FruitVegetables,50,MeituanFlash,67,15,0,39.912533,116.411085,1,1,0,1,70.9,16937,362.8,0.506,0.494,0.102,0.119,2.206,0.198,0.162,0.194,0.099,0.68,0.214,0.008,0.256,0.375,0.035,0.067,0.074,0.193,0,0
Beijing,Dongcheng District,Master Jim (Oriental Ginza Store),4.8,357,1000,34,SweetCake,40,MeituanFlash,80,20,0,39.939738,116.435065,1,1,0,1,70.9,16937,362.8,0.506,0.494,0.102,0.119,2.206,0.198,0.162,0.194,0.099,0.68,0.214,0.008,0.256,0.375,0.035,0.067,0.074,0.193,0,0
Beijing,Chaoyang District,Zhen Taste · Longjiang Pig's Feet Rice (Ritan Store),4.8,418,1000,23,Foods,52,MeituanFlash,60,0,0,39.919279,116.442331,1,1,0,0,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Fengtai District,Obligi Chicken Korean Fried Chicken (Wanxing Building-No. 9-Aishang Restaurant),4.8,1853,3737,23,Foods,30,MeituanFlash,71,0,1,39.845096,116.338693,1,1,1,0,201.9,6602,259.5,0.499,0.501,0.098,0.125,0.226,0.196,0.167,0.188,0.12,0.759,0.116,0.005,0.246,0.363,0.048,0.077,0.09,0.176,0,0
Beijing,Haidian District,MAMA Handmade French Pizza (Zhongguancun Store),4.7,2997,2613,22,Foods,33,MeituanFlash,52,0,1,39.973287,116.321762,1,1,0,0,313.2,7271,398,0.505,0.495,0.1,0.125,0.216,0.21,0.162,0.187,0.106,0.728,0.156,0.009,0.233,0.383,0.04,0.068,0.077,0.199,0,0
Beijing,Haidian District,CoCo & Lucky Tea (Minda Store 1),4.9,965,2309,10,DessertDrink,30,MeituanFlash,93,0,0,39.94823,116.32389,1,1,1,0,313.2,7271,398,0.505,0.495,0.1,0.125,0.216,0.21,0.162,0.187,0.106,0.728,0.156,0.009,0.233,0.383,0.04,0.068,0.077,0.199,0,0
Beijing,Chaoyang District,Wang Ma Hand Tear Roast Rabbit · Sichuan Flavor Pavilion (National Exhibition Store),4.5,910,1000,52,Foods,70, MeituanRun ,35,30,6,39.964079,116.442426,1,1,0,1,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Shunyi District,Wishing Star (Birthday Cake. Shunyi Store),5,966,1040,98,SweetCake,40, MeituanRun ,21,0,0,40.134867,116.641733,0,1,1,1,132.4,1298,128.8,0.497,0.503,0.104,0.123,0.226,0.196,0.165,0.185,0.116,0.696,0.185,0.002,0.257,0.369,0.032,0.064,0.071,0.207,0,0
Beijing,Chaoyang District,Pancake Zu Ten Special Baked Cold Noodles and Ten Eggs Patch (Panda Star Kitchen Food City Store at No.1),4.5,113,500,18,Foods,40,MeituanFlash,76,20,0,39.90654,116.44239,1,1,0,0,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Haidian District,Yongshun Fried Chicken (Tongzeyuan Future Fresh Supermarket Store),4.1,170,288,29,Foods,44,MeituanFlash,100,20,1,40.105477,116.138997,1,1,0,0,313.2,7271,398,0.505,0.495,0.1,0.125,0.216,0.21,0.162,0.187,0.106,0.728,0.156,0.009,0.233,0.383,0.04,0.068,0.077,0.199,0,0
Beijing,Xicheng District,Kung Fu Emperor • Beef Stewed Box Lunch,4.7,1599,3000,23,Foods,44,MeituanFlash,82,20,0,39.91268,116.35236,1,1,0,1,110.6,21888,263.1,0.505,0.495,0.101,0.12,0.226,0.201,0.161,0.192,0.098,0.682,0.213,0.007,0.245,0.392,0.034,0.065,0.061,0.203,0,0
Beijing,Shunyi District,"Guest, your spicy chicken rack (Jintai Food City Store, No. 6)",4.6,257,1013,23,Foods,46,MeituanFlash,86,20,0,40.041695,116.593477,1,1,1,1,132.4,1298,128.8,0.497,0.503,0.104,0.123,0.226,0.196,0.165,0.185,0.116,0.696,0.185,0.002,0.257,0.369,0.032,0.064,0.071,0.207,0,0
Beijing,Daxing District,Hangzhou Xiaolongbao (Fuxing International Store),4.4,269,531,21,Foods,36,MeituanFlash,85,20,0,39.80261,116.50125,1,1,0,0,199.4,1924,183.5,0.498,0.502,0.102,0.125,0.224,0.196,0.169,0.186,0.13,0.732,0.131,0.007,0.256,0.357,0.06,0.08,0.103,0.144,0,0
Beijing,Chaoyang District,Yimeng Mountain Iron Pot Fried Chicken · Dashan Walking Chicken (Asian Games Village Store),4.9,990,3000,31,Foods,40, MeituanRun ,51,20,0,39.99313,116.40726,1,1,0,0,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Haidian District,Yixuange Health Ginseng Chicken Soup (Wuluju Store),4.9,265,435,57,Foods,59, MeituanRun ,19,70,2,39.932915,116.277515,1,1,0,1,313.2,7271,398,0.505,0.495,0.1,0.125,0.216,0.21,0.162,0.187,0.106,0.728,0.156,0.009,0.233,0.383,0.04,0.068,0.077,0.199,0,0
Beijing,Xicheng District,Beijing Daoxiang Village (Xibianmen Store),5,68,100,73,DessertDrink,44, MeituanRun ,40,20,3,39.897498,116.353369,1,1,0,0,110.6,21888,263.1,0.505,0.495,0.101,0.12,0.226,0.201,0.161,0.192,0.098,0.682,0.213,0.007,0.245,0.392,0.034,0.065,0.061,0.203,0,0
Beijing,Chaoyang District,Linyi Iron Pot Fresh Fried Chicken · Yimeng Mountain Walking Chicken (Ciyun Temple Store),4.4,249,700,30,Foods,53, MeituanRun ,55,20,0,39.915389,116.495036,1,1,0,0,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Chaoyang District,Honey Nest Dessert (Wangjing Store),4.6,358,800,43,DessertDrink,40, MeituanRun ,53,29,4,39.988976,116.477815,1,1,0,1,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Fengtai District,Green Cake Shop,5,39,19,121,SweetCake,60, MeituanRun ,0,0,0,39.854078,116.381498,1,1,0,0,201.9,6602,259.5,0.499,0.501,0.098,0.125,0.226,0.196,0.167,0.188,0.12,0.759,0.116,0.005,0.246,0.363,0.048,0.077,0.09,0.176,0,0
Beijing,Chaoyang District,Eiffel Creative Cake Dessert Workshop (Birthday Cake · Animal Cream · High-end Customization),4.6,291,200,83,SweetCake,60, MeituanRun ,9,0,0,39.997853,116.418914,1,1,0,1,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Xicheng District,Daoxiang Village (Beiwei Road),0,21,39,84,Foods,33,MeituanFlash,0,20,1,39.88361,116.39418,1,1,0,0,110.6,21888,263.1,0.505,0.495,0.101,0.12,0.226,0.201,0.161,0.192,0.098,0.682,0.213,0.007,0.245,0.392,0.034,0.065,0.061,0.203,0,0
Beijing,Fangshan District,Laojiu barbecue noodles,0,9,31,32,Foods,33,MeituanFlash,0,20,4,39.73015,116.115448,1,1,0,0,131.3,660,146.8,0.505,0.495,0.098,0.132,0.224,0.196,0.169,0.181,0.158,0.683,0.151,0.008,0.222,0.416,0.045,0.073,0.075,0.169,0,0
Beijing,Chaoyang District,Food Drunken Group Seafood • Crayfish · Hairy Crab · Secret Shrimp Tail,4.7,90,86,70,Foods,44, MeituanRun ,0,0,2,39.89466,116.4956,1,1,1,0,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Haidian District,CoCo Rock Tea (Weigong Village Store),4.8,552,470,9,DessertDrink,44,MeituanFlash,0,15,0,39.95385,116.32163,1,1,0,0,313.2,7271,398,0.505,0.495,0.1,0.125,0.216,0.21,0.162,0.187,0.106,0.728,0.156,0.009,0.233,0.383,0.04,0.068,0.077,0.199,0,0
Beijing,Dongcheng District,Golden Million Roast Duck (Dongsi Store),4.8,2058,3000,29,Foods,40,MeituanFlash,75,20,0,39.92994,116.4175,1,1,0,1,70.9,16937,362.8,0.506,0.494,0.102,0.119,2.206,0.198,0.162,0.194,0.099,0.68,0.214,0.008,0.256,0.375,0.035,0.067,0.074,0.193,0,0
Beijing,Chaoyang District,Fresh Dumplings (Guomao Store),4.8,3238,7000,18,Foods,37,MeituanFlash,66,15,0,39.905978,116.443569,1,1,1,1,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Daxing District,Gui Clan · Pepper Hemp Fragrant Fish & Mountain City Mao Xuewang (Mingfa Store),4.7,1620,2921,22,Foods,44,MeituanFlash,69,20,2,39.687685,116.325694,1,1,0,1,199.4,1924,183.5,0.498,0.502,0.102,0.125,0.224,0.196,0.169,0.186,0.13,0.732,0.131,0.007,0.256,0.357,0.06,0.08,0.103,0.144,0,0
Beijing,Chaoyang District,Shaxian Snacks (Heshenghui Store),4.7,973,1775,18,Foods,31,MeituanFlash,88,0,0,39.88787,116.48693,1,1,1,0,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Chaoyang District,A string of incense on the side of the road (Sanlitun Store),3.8,14,100,41,Foods,56,MeituanFlash,0,20,0,39.93616,116.44434,1,1,0,1,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Chaoyang District,Shibike Fried Chicken · Hamburg (Asian Games Village Store),4.3,609,400,20,Foods,42,MeituanFlash,69,20,0,39.979364,116.407941,1,1,0,0,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Dongcheng District,Shuxiangyuan Spicy and Hot Pot (Anzhen Store),4.8,4167,3000,24,Foods,42,MeituanFlash,87,15,0,39.969394,116.410559,1,1,0,0,70.9,16937,362.8,0.506,0.494,0.102,0.119,2.206,0.198,0.162,0.194,0.099,0.68,0.214,0.008,0.256,0.375,0.035,0.067,0.074,0.193,0,0
Beijing,Xicheng District,Joy Street · Sugar Water Shop (Yigai Xiejie Shop),4.3,36,100,14,DessertDrink,46,MeituanFlash,91,15,3,39.939306,116.393537,1,1,0,0,110.6,21888,263.1,0.505,0.495,0.101,0.12,0.226,0.201,0.161,0.192,0.098,0.682,0.213,0.007,0.245,0.392,0.034,0.065,0.061,0.203,0,0
